Fighter 0 KD,Fighter 1 KD,Fighter 0 Sig. str.,Fighter 1 Sig. str.,Fighter 0 Sig. str. %,Fighter 1 Sig. str. %,Fighter 0 Total str.,Fighter 1 Total str.,Fighter 0 Td,Fighter 1 Td,Fighter 0 Td %,Fighter 1 Td %,Fighter 0 Sub. att,Fighter 1 Sub. att,Fighter 0 Rev.,Fighter 1 Rev.,Fighter 0 Ctrl,Fighter 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Head,Fighter 1 Head,Fighter 0 Body,Fighter 1 Body,Fighter 0 Leg,Fighter 1 Leg,Fighter 0 Distance,Fighter 1 Distance,Fighter 0 Clinch,Fighter 1 Clinch,Fighter 0 Ground,Fighter 1 Ground,Winner,Method
1,0,12,0,66.0,0.0,12,0,0,0,,,0,0,0,0,18.0,0.0,Viscardi Andrade,Bristol Marunde,9,0,1,0,2,0,8,0,0,0,4,0,0,KO/TKO  Punch
0,0,67,32,70.0,42.0,112,53,12,1,100.0,20.0,3,0,0,0,816.0,117.0,Demetrious Johnson,John Moraga,20,13,23,11,24,8,25,16,10,10,32,6,0,SUB  Armbar
0,0,46,19,38.0,19.0,48,27,0,1,0.0,33.0,0,0,0,0,0.0,63.0,Rory MacDonald,Jake Ellenberger,37,16,9,2,0,1,44,17,2,1,0,1,0,U-DEC
1,0,28,10,60.0,23.0,32,11,1,0,100.0,,0,0,0,0,73.0,0.0,Robbie Lawler,Bobby Voelker,22,6,5,2,1,2,21,9,6,1,1,0,0,KO/TKO  Kick
0,0,50,10,60.0,66.0,114,14,3,1,100.0,100.0,1,1,0,0,472.0,21.0,Liz Carmouche,Jessica Andrade,45,3,1,4,4,3,6,4,1,5,43,1,0,KO/TKO  Punches
1,0,24,24,45.0,63.0,35,66,2,0,40.0,,0,2,0,0,162.0,192.0,Michael Chiesa,Jorge Masvidal,18,15,5,9,1,0,23,17,1,0,0,7,1,SUB  D'Arce Choke
0,0,25,38,31.0,40.0,59,126,6,0,75.0,,0,0,0,1,336.0,41.0,Danny Castillo,Tim Means,17,19,5,15,3,4,24,32,0,4,1,2,0,U-DEC
0,1,23,39,41.0,44.0,24,43,0,0,0.0,,0,0,0,0,13.0,40.0,Mac Danzig,Melvin Guillard,8,27,4,8,11,4,22,30,1,3,0,6,1,KO/TKO  Punch
0,0,48,44,38.0,30.0,48,44,0,0,,0.0,0,0,0,0,0.0,0.0,Yves Edwards,Daron Cruickshank,10,15,13,25,25,4,48,44,0,0,0,0,1,S-DEC
0,0,73,87,56.0,80.0,127,112,2,1,40.0,20.0,1,1,0,0,198.0,200.0,Ed Herman,Trevor Smith,46,37,27,26,0,24,41,56,32,31,0,0,0,S-DEC
0,0,28,50,36.0,60.0,73,82,2,0,22.0,,0,0,0,0,291.0,231.0,Julie Kedzie,Germaine de Randamie,6,9,11,24,11,17,20,16,8,34,0,0,1,S-DEC
0,0,26,54,15.0,38.0,26,58,0,3,,33.0,0,0,0,0,0.0,30.0,Aaron Riley,Justin Salas,10,38,8,7,8,9,23,44,3,8,0,2,1,S-DEC
0,0,4,4,33.0,57.0,9,29,0,1,,50.0,3,4,0,0,82.0,341.0,John Albert,Yaotzin Meza,0,2,1,0,3,2,3,3,0,0,1,1,1,SUB  Rear Naked Choke
0,1,14,16,58.0,37.0,20,26,0,1,,33.0,0,2,0,0,0.0,115.0,Anderson Silva,Chris Weidman,4,16,1,0,9,0,14,8,0,0,0,8,1,KO/TKO  Punch
0,0,81,38,55.0,30.0,114,59,2,0,40.0,0.0,0,1,0,0,303.0,1.0,Frankie Edgar,Charles Oliveira,53,27,23,7,5,4,61,31,4,5,16,2,0,U-DEC
0,0,54,12,58.0,41.0,101,14,2,2,50.0,50.0,0,0,1,0,371.0,206.0,Tim Kennedy,Roger Gracie,21,8,10,3,23,1,25,5,18,6,11,1,0,U-DEC
0,0,69,23,67.0,56.0,132,50,5,1,50.0,33.0,2,3,0,1,566.0,179.0,Mark Munoz,Tim Boetsch,36,9,31,9,2,5,5,11,12,10,52,2,0,U-DEC
1,0,43,26,42.0,18.0,47,54,1,1,100.0,25.0,0,0,0,1,63.0,194.0,Cub Swanson,Dennis Siver,32,10,6,6,5,10,29,24,0,0,14,2,0,KO/TKO  Punches
0,0,30,64,45.0,63.0,127,120,0,2,0.0,66.0,0,0,0,0,301.0,205.0,Chris Leben,Andrew Craig,17,50,7,9,6,5,24,46,6,12,0,6,1,S-DEC
0,0,68,43,53.0,33.0,77,59,2,1,15.0,20.0,0,0,1,0,283.0,158.0,Norman Parke,Kazuki Tokudome,50,26,9,4,9,13,60,40,6,3,2,0,0,U-DEC
1,0,3,3,100.0,100.0,5,3,0,0,,,0,0,0,0,3.0,0.0,Gabriel Gonzaga,Dave Herman,3,0,0,2,0,1,1,3,0,0,2,0,0,KO/TKO  Punch
1,0,49,19,55.0,45.0,49,19,0,0,,0.0,0,0,0,0,13.0,2.0,Edson Barboza,Rafaello Oliveira,9,13,17,6,23,0,49,19,0,0,0,0,0,KO/TKO  Kicks
0,1,13,24,24.0,57.0,14,30,0,1,0.0,100.0,0,0,0,0,16.0,100.0,Seth Baczynski,Brian Melancon,8,17,1,3,4,4,11,14,2,0,0,10,1,KO/TKO  Punches
1,0,17,17,41.0,38.0,25,81,0,0,0.0,,0,0,0,0,280.0,17.0,Mike Pierce,David Mitchell,11,0,4,17,2,0,4,0,9,17,4,0,0,KO/TKO  Knee
0,0,39,40,44.0,43.0,66,53,0,0,0.0,,0,0,0,0,222.0,1.0,Rashad Evans,Dan Henderson,32,24,5,13,2,3,32,19,7,20,0,1,0,S-DEC
0,0,23,106,18.0,61.0,25,129,0,1,0.0,12.0,0,0,0,0,21.0,125.0,Roy Nelson,Stipe Miocic,19,90,1,3,3,13,22,81,1,24,0,1,1,U-DEC
1,0,65,12,78.0,30.0,124,37,1,0,50.0,0.0,0,1,0,0,644.0,58.0,Ryan Jimmo,Igor Pokrajac,26,8,15,3,24,1,22,7,29,5,14,0,0,U-DEC
0,0,44,34,60.0,55.0,161,115,0,1,0.0,50.0,3,0,2,1,405.0,363.0,Alexis Davis,Rosi Sexton,33,31,8,2,3,1,23,24,11,0,10,10,0,U-DEC
0,1,2,10,66.0,66.0,2,16,0,0,,,0,0,0,0,0.0,5.0,Pat Barry,Shawn Jordan,1,10,0,0,1,0,2,6,0,0,0,4,1,KO/TKO  Punches
0,0,82,60,38.0,63.0,132,97,0,0,0.0,,0,0,0,0,246.0,125.0,Jake Shields,Tyron Woodley,6,11,49,41,27,8,33,22,49,38,0,0,0,S-DEC
0,0,73,96,32.0,51.0,81,110,2,1,100.0,50.0,0,1,0,1,80.0,122.0,Sam Stout,James Krause,24,68,18,13,31,15,66,91,2,4,5,1,1,SUB  Guillotine Choke
0,0,36,65,39.0,54.0,58,139,0,1,0.0,16.0,0,0,1,0,91.0,401.0,Sean Pierson,Kenny Robertson,32,47,2,10,2,8,29,49,3,6,4,10,0,M-DEC
0,0,22,42,48.0,47.0,65,60,6,0,54.0,,2,2,0,2,564.0,214.0,Roland Delorme,Edwin Figueroa,22,42,0,0,0,0,4,13,1,0,17,29,0,U-DEC
0,0,41,15,39.0,36.0,118,66,0,3,0.0,42.0,0,0,1,0,147.0,411.0,Mitch Clarke,John Maguire,16,11,5,4,20,0,26,8,11,4,4,3,0,U-DEC
0,0,20,15,68.0,83.0,54,51,1,1,100.0,50.0,0,7,3,1,486.0,286.0,Yves Jabouin,Dustin Pague,15,11,3,3,2,1,6,5,2,3,12,7,0,S-DEC
0,0,14,32,35.0,86.0,46,54,0,1,0.0,50.0,0,1,0,0,123.0,170.0,Antonio Rodrigo Nogueira,Fabricio Werdum,12,18,1,2,1,12,6,20,8,6,0,6,1,SUB  Armbar
0,0,35,22,61.0,47.0,45,34,2,1,50.0,14.0,0,1,0,0,243.0,82.0,William Macario,Leonardo Santos,22,16,7,4,6,2,14,17,10,2,11,3,1,SUB  Arm Triangle
1,0,37,24,49.0,39.0,37,24,0,0,,,0,0,0,0,3.0,0.0,Thiago Silva,Rafael Cavalcante,23,20,4,3,10,1,35,23,0,1,2,0,0,KO/TKO  Punch
0,0,0,0,0.0,0.0,0,0,0,0,,0.0,1,0,0,0,18.0,13.0,Erick Silva,Jason High,0,0,0,0,0,0,0,0,0,0,0,0,0,SUB  Armbar
0,0,8,4,88.0,33.0,19,5,1,0,100.0,,1,0,0,0,66.0,22.0,Daniel Sarafian,Eddie Mendez,5,3,3,0,0,1,8,4,0,0,0,0,0,SUB  Arm Triangle
0,0,7,4,87.0,100.0,12,11,0,1,,100.0,1,0,0,0,0.0,44.0,Rony Jason,Mike Wilkinson,7,3,0,1,0,0,2,1,0,0,5,3,0,SUB  Triangle Choke
0,0,17,14,31.0,51.0,27,28,3,0,60.0,0.0,1,0,0,0,174.0,2.0,Raphael Assuncao,Vaughan Lee,10,3,5,4,2,7,6,10,0,4,11,0,0,SUB  Armbar
0,0,4,27,30.0,77.0,24,35,1,0,50.0,,0,0,1,2,61.0,131.0,Godofredo Pepey,Felipe Arantes,4,26,0,1,0,0,1,1,0,0,3,26,1,KO/TKO  Elbows
0,0,33,50,31.0,57.0,56,63,3,0,100.0,0.0,0,0,0,0,183.0,78.0,Ildemar Alcantara,Leandro Silva,17,19,14,6,2,25,30,49,2,1,1,0,0,U-DEC
0,0,76,102,46.0,51.0,77,113,2,0,28.0,0.0,0,0,0,0,104.0,0.0,Rodrigo Damm,Mizuto Hirota,51,60,12,32,13,10,75,100,1,2,0,0,0,S-DEC
0,0,21,30,56.0,57.0,58,62,1,2,50.0,33.0,5,0,0,0,149.0,294.0,Caio Magalhaes,Karlos Vemola,14,28,5,2,2,0,1,0,6,1,14,29,0,SUB  Rear Naked Choke
0,0,6,5,40.0,26.0,6,5,1,0,33.0,,1,0,0,1,27.0,4.0,Antonio Braga Neto,Anthony Smith,5,2,0,2,1,1,4,3,2,2,0,0,0,SUB  Kneebar
1,0,18,1,64.0,33.0,18,2,0,0,0.0,,0,0,0,0,11.0,0.0,Cain Velasquez,Antonio Silva,16,1,1,0,1,0,6,1,1,0,11,0,0,KO/TKO  Punch
2,0,74,29,56.0,29.0,80,34,1,0,100.0,,0,0,0,0,87.0,0.0,Junior Dos Santos,Mark Hunt,54,20,14,3,6,6,65,29,3,0,6,0,0,KO/TKO  Kick
0,0,12,8,54.0,38.0,25,11,1,0,50.0,,1,0,0,0,88.0,6.0,Glover Teixeira,James Te Huna,11,4,1,1,0,3,7,7,1,1,4,0,0,SUB  Guillotine Choke
0,3,13,26,46.0,50.0,13,29,0,0,,,0,0,0,0,0.0,15.0,Gray Maynard,TJ Grant,13,22,0,4,0,0,12,10,1,12,0,4,1,KO/TKO  Punches
0,0,78,42,51.0,34.0,130,56,4,0,57.0,,0,0,0,0,348.0,0.0,Donald Cerrone,KJ Noons,51,17,15,13,12,12,51,41,5,1,22,0,0,U-DEC
0,1,33,57,44.0,51.0,86,94,0,3,,42.0,2,0,1,0,24.0,568.0,Mike Pyle,Rick Story,24,31,4,20,5,6,24,21,7,18,2,18,0,S-DEC
0,0,73,75,32.0,38.0,78,79,4,0,44.0,0.0,0,0,0,0,208.0,8.0,Dennis Bermudez,Max Holloway,47,64,10,9,16,2,51,70,6,5,16,0,0,S-DEC
1,2,33,53,36.0,46.0,33,54,0,1,0.0,100.0,1,0,0,0,3.0,14.0,Colton Smith,Robert Whittaker,18,53,6,0,9,0,26,40,7,11,0,2,1,KO/TKO  Punch
0,0,23,11,57.0,36.0,46,18,21,1,77.0,100.0,2,0,0,0,629.0,97.0,Khabib Nurmagomedov,Abel Trujillo,16,8,3,3,4,0,6,4,2,4,15,3,0,U-DEC
0,0,65,56,48.0,46.0,87,78,2,0,50.0,0.0,0,0,0,0,378.0,40.0,Stephen Thompson,Nah-Shon Burrell,30,26,28,29,7,1,49,24,16,32,0,0,0,U-DEC
1,1,24,44,33.0,44.0,28,46,0,0,,,1,0,1,0,49.0,31.0,Brian Bowles,George Roop,20,32,4,9,0,3,21,32,0,2,3,10,1,KO/TKO  Punch
0,0,49,25,55.0,26.0,82,46,6,0,60.0,,1,1,0,0,546.0,17.0,Jeremy Stephens,Estevan Payan,24,14,11,5,14,6,24,16,1,9,24,0,0,U-DEC
1,0,9,6,45.0,40.0,10,6,0,0,,0.0,0,0,0,0,13.0,0.0,Vitor Belfort,Luke Rockhold,8,2,0,0,1,4,4,6,0,0,5,0,0,KO/TKO  Kick
0,0,8,4,50.0,28.0,12,10,1,0,33.0,,1,0,1,0,158.0,9.0,Jacare Souza,Chris Camozzi,8,3,0,0,0,1,2,3,0,1,6,0,0,SUB  Arm Triangle
0,0,66,68,36.0,25.0,86,90,0,3,0.0,42.0,0,0,0,0,42.0,160.0,Rafael Dos Anjos,Evan Dunham,35,60,15,5,16,3,56,55,10,11,0,2,0,U-DEC
0,0,29,14,43.0,35.0,112,22,1,0,50.0,0.0,0,2,0,0,292.0,21.0,Rafael Natal,Joao Zeferino,17,12,5,1,7,1,8,14,5,0,16,0,0,U-DEC
0,1,40,42,46.0,44.0,56,61,1,4,33.0,23.0,1,0,0,0,220.0,448.0,Hacran Dias,Nik Lentz,36,34,1,4,3,4,25,17,11,6,4,19,1,U-DEC
0,0,5,5,62.0,45.0,6,8,1,1,100.0,33.0,1,0,0,0,57.0,60.0,Francisco Trinaldo,Mike Rio,3,1,2,4,0,0,3,1,2,4,0,0,0,SUB  Arm Triangle
0,0,21,9,31.0,34.0,23,9,2,0,50.0,0.0,1,0,0,0,87.0,7.0,Gleison Tibau,John Cholish,15,2,5,3,1,4,14,9,6,0,1,0,0,SUB  Guillotine Choke
0,0,46,30,50.0,47.0,98,36,2,3,50.0,25.0,0,0,0,0,162.0,282.0,Paulo Thiago,Michel Prazeres,22,15,16,4,8,11,20,25,18,4,8,1,0,U-DEC
0,0,19,3,51.0,30.0,23,4,0,0,,0.0,0,0,0,0,5.0,25.0,Iuri Alcantara,Iliarde Santos,16,0,3,0,0,3,11,2,2,1,6,0,0,KO/TKO  Punch
0,0,100,29,66.0,65.0,156,32,1,2,50.0,28.0,0,0,0,0,198.0,267.0,Fabio Maldonado,Roger Hollett,44,14,56,10,0,5,26,12,66,16,8,1,0,U-DEC
3,0,36,7,45.0,18.0,46,8,0,0,,0.0,0,0,0,0,106.0,1.0,John Lineker,Azamat Gashimov,21,5,14,1,1,1,21,5,4,0,11,2,0,KO/TKO  Punch
0,0,10,26,38.0,28.0,33,64,4,1,50.0,100.0,0,1,0,0,530.0,81.0,Jussier Formiga,Chris Cariaso,5,15,1,11,4,0,5,6,0,11,5,9,0,U-DEC
1,1,39,52,35.0,48.0,44,59,0,2,,28.0,0,0,0,0,4.0,205.0,Lucas Martins,Jeremy Larsen,28,48,5,1,6,3,33,38,4,10,2,4,0,KO/TKO  Punch
0,0,20,6,74.0,40.0,35,38,3,0,50.0,,0,0,0,0,246.0,0.0,Jon Jones,Chael Sonnen,16,0,4,6,0,0,0,0,5,6,15,0,0,KO/TKO  Punches
0,0,93,29,41.0,19.0,94,29,0,0,,0.0,0,0,0,0,8.0,0.0,Michael Bisping,Alan Belcher,64,11,3,7,26,11,92,29,1,0,0,0,0,U-DEC
1,0,2,4,40.0,66.0,3,8,0,0,,,0,0,0,0,71.0,0.0,Roy Nelson,Cheick Kongo,2,0,0,2,0,2,1,2,0,2,1,0,0,KO/TKO  Punch
0,0,79,29,29.0,19.0,83,30,0,1,0.0,33.0,0,0,0,0,55.0,20.0,Phil Davis,Vinny Magalhaes,72,14,5,1,2,14,77,29,2,0,0,0,0,U-DEC
0,0,27,53,47.0,55.0,41,135,1,5,100.0,71.0,0,2,1,0,182.0,425.0,Jim Miller,Pat Healy,18,41,3,10,6,2,11,20,4,16,12,17,-1,Overturned
0,0,3,4,17.0,22.0,4,4,1,0,50.0,,0,0,0,0,17.0,0.0,Rustam Khabilov,Yancy Medeiros,2,1,0,1,1,2,3,4,0,0,0,0,0,KO/TKO
0,0,28,47,56.0,55.0,35,57,0,0,0.0,0.0,0,0,0,0,71.0,42.0,Gian Villante,Ovince Saint Preux,5,33,3,5,20,9,25,45,3,2,0,0,1,M-DEC
0,0,8,7,88.0,58.0,72,15,2,0,100.0,,0,0,0,0,227.0,1.0,Sara McMann,Sheila Gaff,7,1,1,6,0,0,1,1,0,6,7,0,0,KO/TKO  Punches
0,0,43,50,39.0,38.0,125,59,3,0,42.0,0.0,1,0,0,1,381.0,20.0,Bryan Caraway,Johnny Bedford,38,30,5,16,0,4,41,45,1,5,1,0,0,SUB  Guillotine Choke
0,0,15,30,19.0,55.0,30,84,0,5,,38.0,0,4,0,0,20.0,551.0,Leonard Garcia,Cody McKenzie,10,27,4,2,1,1,11,16,2,4,2,10,1,U-DEC
0,0,50,41,45.0,44.0,128,133,1,1,25.0,50.0,2,2,0,0,407.0,299.0,Steven Siler,Kurt Holobaugh,36,13,13,18,1,10,22,15,15,16,13,10,0,U-DEC
0,0,68,43,40.0,22.0,92,56,0,1,0.0,100.0,0,0,0,0,87.0,51.0,Benson Henderson,Gilbert Melendez,20,16,20,16,28,11,58,34,8,8,2,1,0,S-DEC
0,0,24,59,40.0,61.0,53,102,0,0,,0.0,0,0,0,0,18.0,454.0,Frank Mir,Daniel Cormier,5,27,14,23,5,9,13,10,10,49,1,0,1,U-DEC
0,1,21,36,28.0,50.0,40,44,1,1,100.0,100.0,1,0,0,0,54.0,81.0,Nate Diaz,Josh Thomson,17,23,2,7,2,6,15,13,4,13,2,10,1,KO/TKO  Kick
0,1,40,24,47.0,41.0,41,25,0,0,0.0,,1,0,0,0,35.0,87.0,Matt Brown,Jordan Mein,27,18,13,5,0,1,17,17,12,1,11,6,0,KO/TKO  Elbows
1,0,7,2,50.0,6.0,7,2,0,0,,,0,0,0,0,3.0,0.0,Chad Mendes,Darren Elkins,5,1,0,1,2,0,5,2,0,0,2,0,0,KO/TKO  Punch
0,0,12,32,16.0,39.0,13,36,2,0,18.0,,0,0,0,1,317.0,8.0,Francis Carmont,Lorenz Larkin,8,11,1,1,3,20,11,22,1,9,0,1,0,U-DEC
0,1,6,5,21.0,20.0,10,14,1,2,100.0,100.0,0,0,1,1,139.0,137.0,Ramsey Nijem,Myles Jury,3,3,2,1,1,1,5,3,0,0,1,2,1,KO/TKO  Punch
2,0,57,11,37.0,33.0,63,11,2,0,100.0,0.0,0,0,0,0,111.0,26.0,Joseph Benavidez,Darren Uyenoyama,35,6,8,3,14,2,49,8,2,2,6,1,0,KO/TKO  Punch
0,0,43,50,32.0,37.0,68,71,0,6,0.0,75.0,0,0,1,0,18.0,442.0,Tim Means,Jorge Masvidal,33,38,7,10,3,2,24,21,2,2,17,27,1,U-DEC
1,0,21,11,47.0,32.0,22,13,1,0,33.0,,0,0,0,0,62.0,0.0,TJ Dillashaw,Hugo Viana,16,8,3,1,2,2,17,8,1,3,3,0,0,KO/TKO  Punches
1,0,26,27,56.0,35.0,28,32,0,1,0.0,100.0,0,0,0,0,2.0,54.0,Anthony Njokuani,Roger Bowling,15,15,7,6,4,6,22,22,4,2,0,3,0,KO/TKO  Punch
0,1,3,12,16.0,100.0,3,12,0,0,,0.0,0,0,0,0,0.0,3.0,Clifford Starks,Yoel Romero,1,6,1,1,1,5,3,8,0,0,0,4,1,KO/TKO  Flying Knee
0,0,93,73,57.0,43.0,119,76,4,1,66.0,16.0,3,0,0,0,305.0,129.0,Urijah Faber,Scott Jorgensen,57,45,32,8,4,20,87,65,5,8,1,0,0,SUB  Rear Naked Choke
0,0,44,31,57.0,41.0,81,81,2,3,66.0,50.0,0,0,3,0,114.0,389.0,Uriah Hall,Kelvin Gastelum,23,7,13,14,8,10,28,18,8,10,8,3,1,S-DEC
0,0,23,35,54.0,83.0,54,107,3,1,42.0,100.0,3,1,0,2,296.0,353.0,Miesha Tate,Cat Zingano,21,23,2,8,0,4,16,16,2,8,5,11,1,KO/TKO  Knees
1,0,9,1,90.0,100.0,11,3,0,0,,0.0,0,0,0,0,0.0,58.0,Travis Browne,Gabriel Gonzaga,7,0,1,1,1,0,0,0,9,1,0,0,0,KO/TKO  Elbows
0,0,35,14,64.0,41.0,97,24,0,3,,60.0,3,1,2,1,377.0,230.0,Robert McDaniel,Gilbert Smith,26,6,5,6,4,2,18,12,6,2,11,0,0,SUB  Triangle Choke
1,0,36,14,58.0,63.0,55,64,0,0,,0.0,0,2,0,0,137.0,193.0,Josh Samman,Kevin Casey,13,9,21,5,2,0,1,0,30,3,5,11,0,KO/TKO  Knee
0,0,113,95,48.0,44.0,119,104,1,2,50.0,16.0,1,0,0,0,42.0,213.0,Luke Barnatt,Collin Hart,93,67,13,11,7,17,94,75,17,20,2,0,0,U-DEC
1,0,20,7,83.0,70.0,33,7,0,1,,25.0,0,0,0,0,8.0,167.0,Dylan Andrews,Jimmy Quinlan,20,5,0,2,0,0,4,7,4,0,12,0,0,KO/TKO  Punch
0,2,21,66,25.0,46.0,29,78,3,0,33.0,0.0,0,0,0,0,144.0,118.0,Bristol Marunde,Clint Hester,17,50,2,9,2,7,17,40,4,13,0,13,1,KO/TKO  Elbow
0,0,5,18,11.0,29.0,6,18,1,0,100.0,,1,0,0,0,44.0,0.0,Cole Miller,Bart Palaszewski,1,7,1,2,3,9,5,17,0,0,0,1,0,SUB  Rear Naked Choke
0,0,26,52,26.0,35.0,32,86,1,2,14.0,50.0,1,1,0,0,131.0,225.0,Sam Sicilia,Maximo Blanco,19,39,2,3,5,10,16,43,9,9,1,0,1,U-DEC
0,0,0,1,0.0,50.0,0,4,0,2,,66.0,0,1,0,0,0.0,79.0,Justin Lawrence,Daniel Pineda,0,0,0,1,0,0,0,0,0,1,0,0,1,SUB  Kimura
0,0,80,18,53.0,16.0,80,20,0,1,,33.0,0,0,0,0,6.0,31.0,Gegard Mousasi,Ilir Latifi,62,11,7,3,11,4,79,16,0,0,1,2,0,U-DEC
0,1,29,28,37.0,68.0,35,48,1,1,14.0,100.0,0,0,0,0,188.0,10.0,Ryan Couture,Ross Pearson,7,22,12,6,10,0,15,22,14,3,0,3,1,KO/TKO  Punches
0,0,7,0,77.0,0.0,7,0,0,0,,0.0,0,0,0,0,3.0,0.0,Matt Mitrione,Philip De Fries,7,0,0,0,0,0,1,0,0,0,6,0,0,KO/TKO  Punches
0,0,68,71,33.0,45.0,94,91,4,3,57.0,37.0,0,0,1,0,274.0,150.0,Brad Pickett,Mike Easton,50,44,8,14,10,13,47,52,21,18,0,1,0,S-DEC
0,0,9,4,50.0,28.0,18,6,0,1,,50.0,1,0,0,0,101.0,0.0,Diego Brandao,Pablo Garza,4,2,2,1,3,1,7,3,0,1,2,0,0,SUB  Arm Triangle
0,0,48,67,55.0,46.0,57,94,2,0,33.0,0.0,0,0,0,0,270.0,131.0,Akira Corassani,Robert Peralta,18,29,9,20,21,18,38,28,10,34,0,5,0,U-DEC
0,1,34,20,73.0,31.0,79,21,4,0,66.0,,2,0,0,0,367.0,110.0,Reza Madadi,Michael Johnson,33,13,1,6,0,1,2,10,0,5,32,5,0,SUB  D'Arce Choke
0,0,6,2,54.0,16.0,16,4,1,0,100.0,,1,0,0,0,141.0,0.0,Tor Troeng,Adam Cella,5,1,0,0,1,1,2,2,0,0,4,0,0,SUB  Rear Naked Choke
0,0,5,38,8.0,38.0,24,57,0,6,,60.0,0,0,0,0,0.0,269.0,Chris Spang,Adlan Amagov,1,12,1,5,3,21,4,26,1,10,0,2,1,U-DEC
0,1,12,21,29.0,60.0,12,22,0,0,,,0,0,0,0,0.0,5.0,Marcus Brimage,Conor McGregor,7,20,2,1,3,0,12,16,0,0,0,5,1,KO/TKO  Punches
0,0,9,37,32.0,41.0,25,57,1,6,50.0,75.0,0,1,0,1,88.0,582.0,Ben Alloway,Ryan LaFlare,7,23,1,12,1,2,8,12,0,17,1,8,1,U-DEC
0,0,14,7,48.0,53.0,23,10,3,0,100.0,0.0,0,1,0,0,130.0,170.0,Michael Kuiper,Tom Lawlor,11,4,3,3,0,0,1,2,4,5,9,0,1,SUB  Guillotine Choke
0,0,53,43,66.0,54.0,69,142,4,2,66.0,66.0,0,0,0,0,337.0,265.0,Papy Abedi,Besam Yousef,14,22,35,18,4,3,10,8,27,35,16,0,0,S-DEC
0,0,105,41,62.0,30.0,210,80,9,0,56.0,,0,1,0,0,824.0,36.0,Georges St-Pierre,Nick Diaz,69,19,22,19,14,3,62,24,11,17,32,0,0,U-DEC
0,0,42,30,28.0,42.0,94,69,0,12,,80.0,0,0,0,0,24.0,481.0,Carlos Condit,Johny Hendricks,26,25,10,4,6,1,34,20,2,5,6,5,1,U-DEC
1,0,13,13,52.0,56.0,13,13,0,0,,,0,0,0,0,3.0,0.0,Jake Ellenberger,Nate Marquardt,8,2,2,1,3,10,11,13,0,0,2,0,0,KO/TKO  Punch
0,0,86,64,38.0,25.0,86,67,0,0,0.0,,0,0,0,0,0.0,20.0,Nick Ring,Chris Camozzi,33,48,10,5,43,11,84,60,2,4,0,0,1,S-DEC
0,0,47,37,34.0,29.0,55,61,2,0,100.0,0.0,0,0,0,0,219.0,75.0,Mike Ricci,Colin Fletcher,34,11,12,10,1,16,36,32,3,3,8,2,0,U-DEC
0,0,72,83,53.0,47.0,97,153,0,4,0.0,80.0,0,0,0,0,222.0,343.0,Patrick Cote,Bobby Voelker,52,55,9,14,11,14,55,38,15,30,2,15,0,U-DEC
0,1,9,14,33.0,25.0,13,19,0,0,,0.0,0,0,0,0,6.0,21.0,Antonio Carvalho,Darren Elkins,7,8,0,4,2,2,6,6,3,8,0,0,1,KO/TKO  Punch
0,1,11,29,29.0,54.0,11,29,1,0,100.0,,1,0,0,0,33.0,18.0,Dan Miller,Jordan Mein,4,25,4,4,3,0,11,16,0,13,0,0,1,KO/TKO  Punches
0,0,86,51,44.0,25.0,88,51,0,0,,0.0,0,0,0,0,11.0,2.0,John Makdessi,Daron Cruickshank,58,32,17,7,11,12,85,50,1,0,0,1,0,U-DEC
1,0,20,9,40.0,18.0,26,9,1,0,100.0,0.0,0,0,0,0,7.0,0.0,Rick Story,Quinn Mulhern,10,8,7,1,3,0,15,9,1,0,4,0,0,KO/TKO  Punch
1,0,30,11,52.0,55.0,39,17,2,0,66.0,0.0,0,0,0,0,175.0,0.0,TJ Dillashaw,Issei Tamura,13,4,3,4,14,3,8,4,14,7,8,0,0,KO/TKO  Kick
0,0,33,30,44.0,53.0,125,56,2,1,66.0,16.0,1,0,0,0,263.0,451.0,George Roop,Reuben Duran,15,15,14,11,4,4,8,12,14,11,11,7,0,U-DEC
2,1,43,43,51.0,56.0,49,65,0,0,0.0,,0,0,0,0,37.0,54.0,Wanderlei Silva,Brian Stann,37,23,5,9,1,11,30,31,8,12,5,0,0,KO/TKO  Punch
0,1,24,47,35.0,57.0,56,61,0,1,,50.0,1,0,1,1,125.0,238.0,Stefan Struve,Mark Hunt,19,37,4,8,1,2,21,45,0,0,3,2,1,KO/TKO  Punch
0,0,81,65,45.0,44.0,81,68,0,2,,40.0,0,1,0,0,3.0,20.0,Takanori Gomi,Diego Sanchez,48,29,29,24,4,12,81,65,0,0,0,0,1,S-DEC
0,0,37,45,41.0,50.0,65,109,3,0,60.0,0.0,0,0,0,0,261.0,230.0,Yushin Okami,Hector Lombard,24,30,9,12,4,3,25,40,8,4,4,1,0,S-DEC
0,0,4,13,28.0,44.0,39,105,1,5,100.0,41.0,0,1,0,0,189.0,539.0,Mizuto Hirota,Rani Yahya,3,11,1,2,0,0,4,3,0,1,0,9,1,U-DEC
0,0,23,5,39.0,20.0,182,25,3,0,50.0,,1,0,0,0,674.0,2.0,Dong Hyun Kim,Siyar Bahadurzada,16,4,6,0,1,1,6,4,0,0,17,1,0,U-DEC
